"24"	"Zima"	21	2.625	2.9	1.55	0.8	4.3	2.8625	1.8	0	0	1015.2	1014.625	1014.2	74.8	70.75	66	-5.7	-6.5	-7.8	0.1	-0.9375	-1.8	"7"	"NIZKA"
"1291"	"Zima"	16	2	1.7	1.5	0.9	3.7	3.0375	2.2	0	0	981.9	981.5625	981.2	78.5	77.2875	76.3	-5.7	-6.5	-7.8	-3.5	-4.15	-4.9	"7"	"VISOKA"
"25"	"Zima"	6.9	0.8625	2.1	1.55	1.1	3.1	2.4	1.8	0	0	1013.1	1012.5625	1012.2	75	70.075	64.4	-1.2	-3.425	-4.6	4.3	3.275	2	"1"	"VISOKA"
"1292"	"Zima"	6	0.75	1.1	0.725	0.3	2.4	1.625	1	0	0	977	976.225	975.8	80.3	78	76.8	-1.2	-3.425	-4.6	-0.7	-1.1	-1.6	"1"	"VISOKA"
"26"	"Zima"	16.2	2.025	2.4	1.6375	0.9	3.9	2.8125	1.9	0	0	1024	1023.2125	1022.7	93.2	92.35	91.8	-3.5	-4.25	-5.1	2.8	1.8	1.4	"2"	"NIZKA"
"1293"	"Zima"	8	1	2.1	0.975	0.3	4.2	2.4125	0.9	0	0	988.1	987.7125	987.3	93.1	91.55	88.3	-3.5	-4.25	-5.1	1.5	1.3625	1.3	"2"	"NIZKA"
"27"	"Zima"	3.3	0.4125	1.5	1.0125	0.7	3.1	2.175	1.3	0	0	1022	1021.35	1020.7	85.6	80.15	78.4	5.2	4.125	3.1	6.6	6.2125	5.9	"3"	"NIZKA"
"1294"	"Zima"	17	2.125	1.5	1.0375	0.6	5.2	2.725	1.5	0	0	984.1	983.8375	983.6	90.4	85.725	77.3	5.2	4.125	3.1	2.7	0.675	-0.5	"3"	"NIZKA"
"28"	"Zima"	3.3	0.4125	3.8	1.5125	0.6	6.7	3.05	1.3	0.05	0.4	1022.3	1019.65	1017.5	94.2	91.3875	79.4	6	1.8	-0.2	6.7	6.05	5.7	"4"	"NIZKA"
"1295"	"Zima"	11	1.375	4.5	2.3375	0.7	9.2	5.4625	2.1	0	0	984.6	982.0875	979.5	90.2	81.0875	74.1	6	1.8	-0.2	5.1	2.8875	-0.1	"4"	"NIZKA"
"29"	"Zima"	5.8	0.725	2.3	1.4875	0.5	3.7	2.4875	1.1	0	0.2	1016.5	1015.1875	1014.4	88.7	83.5625	78.9	1	0.0875	-1.5	8	7.65	7	"5"	"VISOKA"
"1296"	"Zima"	13	1.625	1.6	1.1625	0.6	3.4	2.7625	1.7	0	0.6	979.5	979.3875	979.3	88.4	85.3125	82.7	1	0.0875	-1.5	2.5	0.3875	-0.6	"5"	"VISOKA"
"30"	"Zima"	3	0.375	4.3	2.55	1.6	9.6	4.55	3	0.775	6.1	999.2	995.075	991.2	97.5	96.075	94	0.3	0.2125	0	10.5	8.575	8	"6"	"NIZKA"
"1297"	"Zima"	1	0.125	0.9	0.6	0.3	2.3	1.5875	1.2	2.075	16	963.3	959.4125	956.3	96.3	95.2375	94	0.3	0.2125	0	5.3	4.75	4	"6"	"NIZKA"
"31"	"Zima"	3.9	0.4875	5.3	3.2125	2	11.6	8.3125	4.8	0.05	0.3	1005.8	1000.875	998	61.4	52.05	41.9	-7.2	-7.6875	-8.5	7.7	7.325	6.8	"7"	"NIZKA"
"1298"	"Zima"	9.4	1.175	2.2	1.3375	0.3	4.2	3.0375	1.4	0	0	971.8	967.5	965.7	95	90.8875	82.1	-7.2	-7.6875	-8.5	2.1	1.225	0.7	"7"	"NIZKA"
"32"	"Zima"	25	3.125	2.8	1.7125	1	4.5	2.9875	2	0	0	1017	1016.4125	1015.9	64.2	56.475	47.8	-7.5	-8.4	-9	4.5	3.6625	2.9	"1"	"NIZKA"
"1299"	"Zima"	18	2.25	0.8	0.475	0.2	1.6	1.2	0.9	0	0	981.3	980.475	979.9	92.1	91.075	89.6	-7.5	-8.4	-9	-0.5	-0.9625	-1.2	"1"	"NIZKA"
"33"	"Zima"	13	1.625	3.2	2.0375	0.6	5.4	3.675	1.5	0	0.4	1018	1015.825	1014.1	73.4	68.9875	60.5	-4	-5.475	-6.7	8.3	7.0875	5.2	"2"	"NIZKA"
"1300"	"Zima"	7	0.875	1.6	1.05	0.6	2.7	2.225	1.4	0	1.1	981.5	980.0875	978.4	80.4	79.3625	77.5	-4	-5.475	-6.7	0.7	0.1125	-0.4	"2"	"VISOKA"
"34"	"Zima"	5	0.625	6.4	4.625	2.5	11.4	8.2625	4.3	0.1	0.4	999.2	997.3875	996.5	73.9	69.8625	67.2	-2.8	-3.525	-5.7	11	10.85	10.5	"3"	"NIZKA"
"1301"	"Zima"	9.7	1.2125	3.2	1.3375	0.6	7.5	3.375	1.6	0.975	6.7	965.1	963.45	962.4	95.2	93.3625	90.2	-2.8	-3.525	-5.7	3.7	3.5	3	"3"	"NIZKA"
"35"	"Zima"	27	3.375	2.2	1.575	1.1	3.5	2.75	2.1	0	0	1002.4	1000.775	999.7	81.9	75.7375	66.1	-9	-9.6375	-10	3.8	1.775	0.6	"4"	"NIZKA"
"36"	"Zima"	21	2.625	2.8	1.775	1.2	7.2	4.7875	3.1	0	0	1008.4	1007.725	1007.4	46.1	41.525	35.7	-10.7	-10.9875	-11.3	5.4	4.9625	4.7	"5"	"NIZKA"
"1302"	"Zima"	18	2.25	1.4	0.8875	0.5	2.6	1.775	1.3	0	0	974.6	973.7	973.3	95.9	94.35	91.3	-10.7	-10.9875	-11.3	-2.2	-3.0125	-3.6	"5"	"VISOKA"
"37"	"Zima"	12	1.5	2.5	2.1125	1.6	5.2	4.5	3.5	0	0	1012.5	1011.925	1011.6	54	52.5	49.8	-11.6	-11.8375	-12.1	3.5	3.2875	3.1	"6"	"NIZKA"
"1303"	"Zima"	17	2.125	0.8	0.625	0.4	1.5	1.2875	1	0	0	977.1	976.775	976.5	91.7	90.125	88.4	-11.6	-11.8375	-12.1	-1.9	-2.1375	-2.3	"6"	"NIZKA"
"38"	"Zima"	26	3.25	2.5	1.75	0.7	3.8	3	2.2	0	0	1014.5	1014.0375	1013.8	65.2	61.7625	55.7	-12.5	-12.8	-13.5	1.7	0.225	-0.8	"7"	"NIZKA"
"1304"	"Zima"	5	0.625	1.3	0.625	0.3	2.9	1.475	0.8	0	0	978.4	978.1125	977.7	95.2	93.5125	91.7	-12.5	-12.8	-13.5	-2.7	-3.5	-3.8	"7"	"NIZKA"
"39"	"Zima"	13	1.625	2	1.5125	0.4	3.6	2.775	1.1	0.0125	3.1	1013.4	1011.8375	1010.7	83.4	72.8	57.4	-11.9	-12.3625	-12.8	3.5	1.3875	0.6	"1"	"NIZKA"
"1305"	"Zima"	25	3.125	1.2	0.825	0.5	2.5	1.85	1.1	0	0.3	977.1	976.2	975.6	92.9	91.9625	90.4	-11.9	-12.3625	-12.8	-5.2	-5.9875	-6.7	"1"	"VISOKA"
"40"	"Zima"	12.7	1.5875	3.5	2.4625	1.2	7.9	5.525	2.8	2.0875	13.7	1001.7	999.975	999.4	86.9	81.7875	78.6	-6.3	-7	-7.6	4.4	3.7125	2.8	"2"	"NIZKA"
"1306"	"Zima"	19.1	2.3875	1.3	0.8375	0.4	3	2.0875	1.5	0.775	5.9	970	969.1	968.3	94	92.3	90	-6.3	-7	-7.6	-1.6	-1.8125	-1.9	"2"	"VISOKA"
"41"	"Zima"	28	3.5	2.9	1.7375	0.7	7.4	4.475	1.9	0	0	1009.4	1008.55	1008.1	84.8	66.5625	51.3	-7.2	-7.575	-8.1	5.9	3.8625	1.8	"3"	"NIZKA"
"1307"	"Zima"	20.1	2.5125	1.4	1.075	0.7	2.8	2.15	1.6	0.0125	0.1	977.3	976.1375	975.3	90.5	88.95	87.9	-7.2	-7.575	-8.1	-1.1	-1.3375	-1.6	"3"	"VISOKA"
"42"	"Zima"	16	2	4.8	3.6375	2.9	12.3	9.8	8	0	0	1017.5	1015.85	1014.9	53.9	51.8375	50.1	-5.3	-5.4125	-5.6	7.1	6.825	6.6	"4"	"NIZKA"
"1308"	"Zima"	7	0.875	0.8	0.5125	0.3	1.8	1.3125	0.8	0	0	984.2	983.0625	982.5	94.1	92.8875	91.1	-5.3	-5.4125	-5.6	0.3	0.175	-0.1	"4"	"NIZKA"
"43"	"Zima"	47	5.875	2.5	1.6625	1.1	3.8	2.85	1.9	0	0	1016.1	1015.35	1014.8	75.8	74.2625	72.3	-4.9	-5.4625	-5.8	2.3	1.7125	1.2	"5"	"NIZKA"
"1309"	"Zima"	8	1	0.9	0.575	0.2	1.6	1.325	0.8	0	0	982.5	981.7125	981.1	91.7	89.7375	87.7	-4.9	-5.4625	-5.8	0.9	0.85	0.7	"5"	"VISOKA"
"44"	"Zima"	48	6	2.1	1.4125	0.8	5	3.2875	2.3	0	0	1019.7	1019.125	1018.9	74.3	68.6125	62.6	-5.5	-6.025	-6.5	5.8	3.8625	2.4	"6"	"NIZKA"
"1310"	"Zima"	13	1.625	2.5	1.2125	0.6	4.4	2.425	1.6	0	0	986.4	985.5	985.1	91.4	90.025	86.7	-5.5	-6.025	-6.5	1	0.4125	0	"6"	"VISOKA"
"45"	"Zima"	66	8.25	2.1	1.45	0.9	4.2	3.1875	1.9	0	0	1020.8	1020.15	1019.8	73.8	69.775	65.3	-7.2	-7.7375	-8.2	2.8	1.5625	0.5	"7"	"NIZKA"
"1311"	"Zima"	31	3.875	0.9	0.6125	0.4	2.2	1.525	1.1	0	0	987.1	986.45	986	92.5	89.0875	81.4	-7.2	-7.7375	-8.2	1.8	1.05	0.7	"7"	"VISOKA"
"46"	"Zima"	41	5.125	2	1.2375	0.6	4.5	3.1875	2.2	0	0	1018.7	1017.9375	1017.6	57.5	55.05	52	-8	-8.85	-9.1	5.5	4.8	4.2	"1"	"VISOKA"
"1312"	"Zima"	9	1.125	1.7	1.075	0.5	5.5	2.5625	1.5	0	0	984.9	984.2625	983.9	82.3	79.075	74.3	-8	-8.85	-9.1	2.1	1.5125	1.2	"1"	"VISOKA"
"47"	"Zima"	60	7.5	2.3	1.8	1	3.6	2.8625	2	0	0	1018.4	1017.4125	1016.8	73.1	69.7375	64.9	-9.9	-10.4875	-11	2.7	0.6875	-0.3	"2"	"VISOKA"
"1313"	"Zima"	28	3.5	0.9	0.6	0.2	2.3	1.3875	0.9	0	0	983.8	982.675	982	92.8	91.6125	90.7	-9.9	-10.4875	-11	-1.3	-2.8	-4	"2"	"VISOKA"
"48"	"Zima"	12	1.625	2.1	1.5875	0.9	3	2.4625	1.7	0	0	1013.4	1013.075	1012.9	66.4	64.3125	62.8	-6.1	-7.0875	-8	4.6	3.8875	3.3	"3"	"VISOKA"
"1314"	"Zima"	46	5.75	1.1	0.6125	0.4	2.2	1.4625	1	0	0	978.7	977.7625	977.3	85	82.4125	80.6	-6.1	-7.0875	-8	-0.1	-0.425	-0.8	"3"	"VISOKA"
"49"	"Zima"	29.9	3.85	4.5	3.7375	2.5	9.9	8.825	6.7	0	0.4	1015	1013.7375	1012.7	57.1	51.125	43.8	-10.5	-11.4	-12.4	4.2	3.8625	3.6	"4"	"NIZKA"
"1315"	"Zima"	28.9	3.6125	2.7	1.8125	0.8	5.6	3.925	1.5	0	0.9	982.5	981.95	981.4	86.4	82.4	76.9	-10.5	-11.4	-12.4	-0.2	-0.9875	-1.8	"4"	"NIZKA"
"50"	"Zima"	25.9	3.35	3.7	2.55	1.7	7.9	5.8625	4.7	0.0625	0.2	1008.1	1006.375	1005.6	78.4	62.675	54.7	-12.6	-12.875	-13	1.6	1.125	0	"5"	"NIZKA"
"1316"	"Zima"	30.1	3.7625	2.8	1.825	0.6	5.1	3.7875	2.1	0.5875	7.1	976.2	974.7375	973.7	90.5	85.9625	77.3	-12.6	-12.875	-13	-3.2	-3.475	-3.7	"5"	"NIZKA"
"51"	"Zima"	80.9	10.225	3.7	2.225	1.2	8.2	4.825	2.2	0.0125	0.7	1003.4	1001.975	1000.7	79.3	69.6375	57.3	-10	-10.225	-10.5	1.7	0.6625	-0.2	"6"	"NIZKA"
"1317"	"Zima"	31.2	3.9	1.3	0.8	0.2	2.3	1.6125	0.8	1.125	6.5	969.9	969.1625	968.5	91.9	88.5625	82.5	-10	-10.225	-10.5	-2.6	-2.9375	-3.2	"6"	"VISOKA"
"52"	"Zima"	13.9	1.85	3	1.775	1.1	7.7	3.75	1.8	0.125	0.3	1003.4	1001.775	1000.5	84.9	76.9125	70.4	-2.6	-3.9375	-6.3	5.7	4.975	4.1	"7"	"NIZKA"
"1318"	"Zima"	32.4	4.05	0.8	0.4125	0.1	2.3	1.3375	0.6	1.15	8.4	972	970.6	970.2	94.3	93.55	92.3	-2.6	-3.9375	-6.3	-0.6	-0.7625	-0.9	"7"	"VISOKA"
"53"	"Zima"	101	12.75	2.3	1.9125	1.3	3.7	3.1875	2.3	0	0	1016.2	1013.8125	1012	83.1	74.275	66.9	-5	-6.3375	-7.7	5.9	4.65	3.6	"1"	"NIZKA"
"1319"	"Zima"	33.6	4.325	1.2	0.725	0.3	2.9	1.9	1	0	0	981	978.4	976.1	96.8	96.3375	95.4	-5	-6.3375	-7.7	0.4	0.225	0	"1"	"VISOKA"
"54"	"Zima"	106	13.375	2.1	1.6375	1	5.1	3.75	2.3	0	0	1018.9	1018.5	1018.1	69.8	61.075	53.7	-3.4	-4.0375	-5.3	7.1	5.65	3.1	"2"	"NIZKA"
"1320"	"Zima"	35	4.5	1.2	0.7	0.3	2.1	1.575	0.9	0.025	0.5	985.2	984.4375	983.8	97.3	96.3	95	-3.4	-4.0375	-5.3	0.1	-0.3625	-0.8	"2"	"VISOKA"
"55"	"Zima"	9	1.125	2.5	1.85	1.4	6.4	5.05	4	0	0	1020.7	1020.2625	1020	60.3	59.15	55.8	-0.8	-0.95	-1.3	9.3	9.1375	9	"3"	"NIZKA"
"56"	"Zima"	114	14.625	2.2	1.6125	1.3	3.6	2.975	2.2	0	0	1024.6	1024.025	1023.6	75.1	72.6125	70.3	-2.3	-2.4875	-2.6	5.6	5.1125	4.4	"4"	"NIZKA"
